ID,Title,Author(s),Source,Journal,Language(s),Publication year,PID_limpo,URL_PT,Titulo_PT,Resumo_PT,Palavras_Chave_PT,status,fonte_extracao,url_acedida
S0104-40362022000401023-scl,Canadian Higher Education System: Evaluation of the HEQCO Agency for the development of Education in the province of Ontario,"Costa, Danilo de Melo",Ensaio: Avaliação e Políticas Públicas em Educação; 30(117); 1023-1046,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2022,S0104-40362022000401023,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000401023&tlng=pt,Sistema de Educação Superior canadense: avaliação da Agência HEQCO para o desenvolvimento da Educação na província de Ontário,"O Canadá é um país com um sistema educacional reconhecido, e a província de Ontário tem o maior número de estudantes matriculados na Educação Superior. Devido à sua complexidade de gestão, o governo de Ontário criou a agência “Conselho de Qualidade da Educação Superior de Ontário” (HEQCO). Por ser uma agência incomum na maioria dos países, essa pesquisa visa a entender melhor a HEQCO, sob a visão dos principais stakeholders do sistema. Para alcançar os resultados, foi desenvolvida uma pesquisa exploratória e qualitativa, a partir da realização de entrevistas com gerentes do governo canadense e aplicação de um questionário para seis professores especialistas em Ensino Superior canadense e duas lideranças estudantis. Os resultados mostraram que a HEQCO tem um papel de destaque, mas precisa de maior autonomia. A partir desse estudo, também foi constatado que, em sistemas altamente centralizados, ter uma agência atuando em questões específicas pode ser uma maneira eficiente de identificar os maiores desafios e ser mais assertivo nas ações e políticas descritas para cada localidade, auxiliando em seu desenvolvimento.",Canada; Educação Superior; HEQCO; Ontario; Desenvolvimento,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0104-40362022000401023&collection=scl&format=json
S0104-40362022000400920-scl,Conceptions and assessment practices in Rio de Janeiro municipal schools,"Almeida, Andréa Baptista de, Rosistolato, Rodrigo Pereira da Rocha, Cerdeira, Diana Gomes da Silva",Ensaio: Avaliação e Políticas Públicas em Educação; 30(117); 920-941,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2022,S0104-40362022000400920,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000400920&tlng=pt,Concepções e Práticas Avaliativas em Escolas Municipais do Rio de Janeiro,"Analisamos concepções e práticas avaliativas de professores do ensino fundamental objetivando investigar os usos dos resultados das avaliações internas de aprendizagem e das Provas Bimestrais - instrumentos do Sistema de Avaliação da Rede Municipal do Rio de Janeiro – para tomada de decisões referentes ao planejamento e a condução das atividades pedagógicas. Baseamo-nos no conceito de avaliação formativa que pressupõe a avaliação como ferramenta de fomento à aprendizagem e não apenas para a sua medição. Realizamos entrevistas e observação participante em duas escolas e mapeamos contradições entre os discursos e as práticas, uma vez que as concepções das professoras se aproximavam da avaliação formativa, com foco na defesa da diversificação de instrumentos avaliativos. Contudo, o uso de provas era majoritário na prática docente e, frequentemente, eram elaboradas de forma semelhante às Provas Bimestrais. Os resultados das avaliações eram direcionados basicamente para dar feedback superficial aos alunos e calcular as suas notas, distanciando a prática avaliativa adotada das concepções teóricas de avaliação formativa.",Avaliação da Aprendizagem; Avaliação Externa; Uso de Dados,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0104-40362022000400920&collection=scl&format=json
S0104-40362022000401089-scl,Programa de avaliação da Educação Básica do Espírito Santo: repercussões nas escolas e no Ensino de matemática,"Lima, Rosiane Pereira, Fassarella, Lúcio Souza",Ensaio: Avaliação e Políticas Públicas em Educação; 30(117); 1089-1111,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2022,S0104-40362022000401089,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000401089&tlng=pt,Programa de avaliação da Educação Básica do Espírito Santo: repercussões nas escolas e no Ensino de matemática,"Investigamos o Programa de Avaliação Diagnóstica da Aprendizagem (Paebes TRI) com o objetivo de identificar e discutir suas repercussões nas escolas e no processo de Ensino e de aprendizagem da matemática. Constitui pesquisa qualitativa do tipo descritiva e documental conduzida à luz da História Cultural, baseada na análise de leis, portarias e documentos da Secretaria da Educação do Espírito Santo (Sedu). A partir de dados e apontamentos fornecidos por textos acadêmicos pertinentes, incluindo dissertações, teses, livros e artigos, conclui-se que essa avaliação tem repercutido negativamente no ambiente escolar em três vertentes principais: (1) desvirtua o processo de avaliação dos alunos nas escolas, (2) estimula práticas precárias de Ensino e (3) reduz a autonomia dos professores na elaboração e execução dos planos de Ensino, criando a tendência para uma abordagem tradicional.",Políticas Públicas; Avaliação Externa; Educação Básica,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0104-40362022000401089&collection=scl&format=json
S0104-40362022000400871-scl,Avaliação educacional: um olhar sobre a produção acadêmica na revista Ensaio (2009–2020),"Araújo, Maria de Lourdes Haywanon Santos, Oliveira, Hérica Luar da Silva, Santos, Ana Clara Almeida dos",Ensaio: Avaliação e Políticas Públicas em Educação; 30(117); 871-896,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2022,S0104-40362022000400871,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362022000400871&tlng=pt,Avaliação educacional: um olhar sobre a produção acadêmica na revista Ensaio (2009–2020),"O artigo aborda o estado da arte em Avaliação Educacional, por meio do mapeamento das publicações da revista Ensaio: Avaliação e Políticas Públicas em Educação, dando continuidade e ampliando pesquisas sobre a temática. Dos 495 artigos publicados, de 2009 a 2020, foram selecionados 133 referentes à Avaliação Educacional e classificados de acordo com o nível de Ensino, categoria temática, país de origem, região, instituição e agência de fomento a que a pesquisa e/ou autores estão vinculados. Certificou-se que a revista é substancialmente brasileira, com publicações que tratam, em sua maioria, de Aspectos Gerais da Avaliação e da Avaliação de Programas, Projetos e Políticas Públicas. Foi constatada uma queda das publicações sobre Avaliação Educacional no período pesquisado, e, proporcionalmente, ao total de publicações no periódico, especialmente após 2016, o que coincide com a redução de investimentos em Educação no país, em especial os referentes a programas e projetos para a Educação Básica e para o Ensino Superior.",Avaliação Educacional; Revista Ensaio; Políticas Públicas Educacionais,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0104-40362022000400871&collection=scl&format=json
S0103-636X2022000300944-scl,Por uma Educação Matemática Desviante das (Cis-hetero) normas: o que dizem as pesquisas envolvendo pessoas LGBTI+?,"Guse, Hygor Batista, Esquincalha, Agnaldo da Conceição",Bolema: Boletim de Educação Matemática; 36(74); 944-970,Bolema: Boletim de Educação Matemática,Português,2022,S0103-636X2022000300944,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2022000300944&tlng=pt,Por uma Educação Matemática Desviante das (Cis-hetero) normas: o que dizem as pesquisas envolvendo pessoas LGBTI+?,"Como pessoas LGBTI+ têm sido consideradas nas pesquisas em Educação Matemática? Para responder esta pergunta, realizamos uma pesquisa bibliográfica do tipo Estado da Arte. Nosso corpus de análise incluiu teses, dissertações, artigos em periódicos e anais de eventos nacionais e internacionais. Identificamos 55 produções, publicadas a partir de 1995 – data da primeira publicação encontrada –, as quais interpretamos com inspiração na Análise de Conteúdo. Emergiram, na análise, quatro categorias: Formação de Professories de Matemática; Relações de Pessoas LGBTI+ com Matemática; Educação Básica e Avaliações de Larga Escala; e Discussões Teóricas e Pesquisas Bibliográficas. Percebemos uma concentração de pesquisas com objetivo de investigar as relações de pessoas LGBTI+ com a Matemática na Educação Básica, que interpretamos como uma tentativa de les autories em romper com a (re)produção de cis-heteronormas pela Matemática no âmbito das pesquisas e do contexto escolar. Como encaminhamentos, sugerimos pesquisas que analisem estratégias para um ensino de Matemática que visibilize, respeite e valorize pessoas LGBTI+; articulações entre a Educação Matemática e os estudos queer; compreensões sobre práticas de docentes de Matemática autoidentificades LGBTI+ e suas trajetórias; pesquisas que não apenas incluam pessoas LGBTI+, mas que questionem a natureza do conhecimento e da aprendizagem matemática dessas pessoas, considerando que os ambientes educacionais costumam ser opressores para elas. Precisamos tensionar a (Educação) Matemática, tornando-a um meio pelo qual muitas pessoas, que, historicamente, são subalternizadas também por ela, possam se ver representadas e adentrar seus espaços.",Pessoas LGBTI+; Pesquisa em Educação Matemática; Estudo Bibliográfico,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0103-636X2022000300944&collection=scl&format=json
S0103-636X2022000301236-scl,Potencialidades e Desafios do Ensino de Matemática Online: exemplo de uma experiência com estudantes de Engenharia do Ensino Politécnico em Portugal,"Paulo, Joana Becker, Lucas, Catarina Oliveira",Bolema: Boletim de Educação Matemática; 36(74); 1236-1255,Bolema: Boletim de Educação Matemática,Português,2022,S0103-636X2022000301236,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-636X2022000301236&tlng=pt,Potencialidades e Desafios do Ensino de Matemática Online: exemplo de uma experiência com estudantes de Engenharia do Ensino Politécnico em Portugal,"Este artigo é o resultado de um projeto realizado nas turmas dos cursos de Licenciatura em Engenharia no Ensino Superior Politécnico em Portugal, no período em que as aulas foram lecionadas de forma remota. Para adaptar o processo de ensino-aprendizagem a esta nova realidade, diferentes abordagens e métodos de avaliação foram implementados no âmbito do ensino de cálculo. A constatação de que uma avaliação tradicional no modelo online poderia ter as suas potencialidades reduzidas devido à possibilidade de o aluno utilizar diferentes ferramentas de auxílio quando é avaliado à distância, nos levou a colocar em prática um modelo de avaliação assente em trabalhos de grupo fundamentado na aprendizagem baseada em problemas. Considerando a aplicabilidade da determinação de máximos e mínimos de uma função no dia a dia, foram criadas várias situações-problema. Para a sua resolução seriam necessários conhecimentos de Geometria e de Modelagem Matemática: envolvendo a formulação de hipóteses, o questionamento por parte do aluno e a sua capacidade de análise. Com a intenção de incrementar os conhecimentos tecnológicos dos alunos, foi utilizado no projeto o software GeoGebra para relacionar de um modo mais visual e dinâmico o cálculo diferencial com a Geometria. Os resultados obtidos e o feedback positivo dos grupos de alunos revelaram que o projeto é uma boa alternativa ao modelo de avaliação tradicional, podendo mesmo servir de referencial para o trabalho de outros professores.",Aprendizagem Baseada em Problemas; Modelagem Matemática; Avaliação Online; Cálculo Diferencial; GeoGebra,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0103-636X2022000301236&collection=scl&format=json
S1517-86922022000600726-scl,INFLUENCE OF MARTIAL ARTS ON THE PHYSIQUE OF PRACTICING COLLEGE STUDENTS,"Guan, Yunshen, Gao, Yuchi",Revista Brasileira de Medicina do Esporte; 28(6); 726-729,Revista Brasileira de Medicina do Esporte,Inglês,2022,S1517-86922022000600726,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922022000600726&tlng=pt,INFLUÊNCIA DAS ARTES MARCIAIS SOBRE O FÍSICO DOS ESTUDANTES UNIVERSITÁRIOS PRATICANTES,"Introdução  A prática contínua das artes marciais pode levar a mudanças significativas no funcionamento dos órgãos respiratórios à longo prazo. Este hábito pode melhorar o desenvolvimento físico corporal, incluindo o sistema imunológico.  Objetivo  Investigar a influência que as aulas de artes marciais provocam na aptidão física dos estudantes universitários que a praticam.  Métodos  53 universitários são avaliados. Os fatores de influência são a dedicação às artes marciais e o tempo de treino. O experimento avalia a função cardiopulmonar (capacidade de função cardíaca, consumo máximo de oxigênio, pressão arterial, frequência cardíaca entre outros indexadores). Foi utilizado o método de prova de tolerância ao exercício de esforço secundário para investigar a função do exercício cardiopulmonar nos universitários.  Resultados  90% da avaliação da função cardiopulmonar do grupo praticante de exercícios de artes marciais é excelente. A frequência cardíaca e o volume máximo de oxigênio dos praticantes são significativamente maiores (P<0,05). A pressão arterial sistólica e diastólica entre os grupos não apresentaram grandes alterações (< 120/80mmhg). As artes marciais não alteraram a pressão arterial sistólica, diastólica nem o ritmo cardíaco à longo prazo.  Conclusão  O ensino de artes marciais tem uma boa influência sobre a aptidão física dos estudantes além de um impacto significativo sobre a força e a capacidade vital dos estudantes. Nível de evidência II; Estudos Terapêuticos - Investigação de Resultados.",Artes Marciais; Teste de Esforço Cardiopulmonar; Frequência Cardíaca; Serviços de Saúde para Estudantes,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S1517-86922022000600726&collection=scl&format=json
S0101-41612022000400809-scl,"Impacts of a full-time school program on learning, school’s composition and infrastructure: The case of public schools in the state of São Paulo - Brazil","Fukushima, Ian Shinji Ferreira, Quintão, Giovanna Pavlovic, Pazello, Elaine Toldo",Estudos Econômicos (São Paulo); 52(4); 809-850,Estudos Econômicos (São Paulo),Inglês,2022,S0101-41612022000400809,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612022000400809&tlng=pt,,"O artigo avalia o impacto do Programa de Educação Integral (PEI) implementado no Estado de São Paulo (Brasil) sobre o desempenho educacional (SAEB) e características das escolas participantes. Usando diferenças em diferenças e lead and lags, encontramos efeitos positivos e significativos sobre o desempenho em matemática (0.469 desvio-padrão) e português (0.462 desvio-padrão) para os estudantes do 9º ano do ensino fundamental. O impacto é maior se a escola recebe o programa há mais tempo. O programa também reduziu a desigualdade de notas dentro das escolas. Também identificamos que as escolas participantes apresentaram mudanças em sua infraestrutura e perfil socioeconômico dos alunos.",Educação; Jornada integral; Avaliação de impacto causal,ok_parcial,articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0101-41612022000400809&collection=scl&format=json
S0101-28002022000400573-scl,Profile of professionals working in intradialytic exercise programs in Brazil: a national survey,"Barros, Fabrício Sciammarella, Pinheiro, Bruno Valle, Ribeiro, Heitor Siqueira, Andrade, Francini Porcher, Souza, Camila Rodrigues de, Amorim, Amanda Cruz do Nascimento, Lucinda, Leda Marília Fonseca, Reboredo, Maycon Moura",Brazilian Journal of Nephrology; 44(4); 573-578,Brazilian Journal of Nephrology,"Português, Inglês",2022,S0101-28002022000400573,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002022000400573&tlng=pt,Perfil dos profissionais que atuam em programas de exercício físico durante as sessões de hemodiálise: um estudo nacional,"Objetivo: Avaliar o perfil dos profissionais que atuam em programas de exercício físico intradialítico (EFI) no Brasil e as motivações e barreiras para a atuação desses profissionais.  Métodos: Foram incluídos fisioterapeutas e profissionais de educação física que atuam em programas de EFI no Brasil. Para coletar os dados, foi aplicado um questionário por ligação telefônica ou formulário eletrônico.  Resultados: Dos 261 centros de diálise analisados, 41 apresentaram programas de EFI, sendo que 44 profissionais responderam ao questionário por telefone e outros 26, por meio eletrônico. Foram avaliados 70 profissionais (33,4±7,4 anos, 84,3% fisioterapeutas). A modalidade terapêutica mais aplicada foi o treinamento resistido. A maioria dos programas de EFI está associada a atividades de pesquisa e é financiada pela saúde suplementar. A possibilidade de atuação em um novo campo de trabalho (30,0%) e a falta de recursos (31,4%) foram a motivação e a barreira mais prevalentes para atuação dos profissionais nos centros de diálise, respectivamente.  Conclusão: Poucos profissionais atuam em programas de EFI no Brasil, sendo a maioria fisioterapeutas. A falta de recursos foi a barreira mais prevalente para a atuação desses profissionais.",Diálise Renal; Exercício físico; Reabilitação,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0101-28002022000400573&collection=scl&format=json
S2176-66812022000300655-scl,Avaliação em educação infantil: desafios brasileiros em diálogo com as experiências de Portugal e da Itália,"Moro, Catarina, Savio, Donatella, Santos, Lúcia, Coelho, Rita de Cássia",Revista Brasileira de Estudos Pedagógicos; 103(265); 655-674,Revista Brasileira de Estudos Pedagógicos,Português,2022,S2176-66812022000300655,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-66812022000300655&tlng=pt,Avaliação em educação infantil: desafios brasileiros em diálogo com as experiências de Portugal e da Itália,"Resumo: O presente artigo discute a avaliação no contexto da educação infantil brasileira, propondo um diálogo com as experiências da Itália e de Portugal. Constitui-se num estudo bibliográfico elaborado com base na apresentação e discussão de publicações acadêmicas e de documentos governamentais sobre as experiências desses países e sobre a trajetória recente do tema no Brasil. Os processos português e italiano vislumbram e concretizam uma nova cultura avaliativa da oferta educativa em âmbito institucional, guiados por demandas distintas e por especificidades próprias. Entretanto, compartilham princípios comuns, entre os quais: a participação democrática; a negociação; o potencial formativo; e a intencionalidade principal relativa à melhoria da qualidade educativa. Conhecer e compreender tal mudança de paradigma interessa para o desenvolvimento de pesquisas acadêmicas e para a implementação de percursos de avaliação em redes e instituições públicas e privadas. As referidas experiências contribuem para o fomento ao debate, com proposições de políticas públicas de avaliação e com a efetivação de práticas avaliativas, voltadas ao soerguimento da oferta formativa para as crianças pequenas em creches e pré-escolas.",educação infantil; avaliação de contexto; processo reflexivo e formativo,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S2176-66812022000300655&collection=scl&format=json
S0034-76122022000600694-scl,The myth of meritocracy: academicism and methodological flaws in Brazilian public recruitment,"Oliveira, Antonio Batista da Silva, Castro Junior, Joel de Lima Pereira, Montalvão, Sergio de Sousa",Revista de Administração Pública; 56(6); 694-720,Revista de Administração Pública,"Português, Inglês",2022,S0034-76122022000600694,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122022000600694&tlng=pt,O mito da meritocracia: academicismo e falhas metodológicas nos concursos públicos brasileiros,"Quando 58% de trabalhadores administrativos e 87% dos médicos foram selecionados apenas com base em provas teóricas de múltipla escolha, existe meritocracia? Seleções sem exigência de experiência, nem avaliações discursivas ou práticas. Basta apenas marcar um “x”... Este artigo busca responder um pressuposto historicamente construído e assimilado como uma espécie de mito no Brasil: a ideia de que o atual modelo de concurso público seria meritocrático. A extrema objetividade dos concursos tem o mérito de reduzir a tradição brasileira de nepotismos e apadrinhamentos, mas o modelo de avaliação apresenta graves falhas. Uma das disfunções é o academicismo, que supervaloriza títulos educacionais e conhecimentos teóricos em detrimento de habilidades simplesmente essenciais de muitos cargos. Foram verificados sob método de estatística descritiva (via análise de frequência) editais de concursos para preenchimento de cargos administrativos e médicos em instituições federais de ensino superior em todo o Brasil, tabulando os tipos avaliativos empregados em cada seleção e gerando tabelas e gráficos conexos. A partir dos resultados, o estudo sugere a adoção de avaliações que se conectem mais amplamente com as competências dos cargos e que, em lugar de privilegiar conhecimentos teóricos de baixa ou nula aplicabilidade, priorizem habilidades e comportamentos práticos inerentes aos cargos. Esta pesquisa aponta alternativas para uma nação com mais de 200 milhões de habitantes, cuja grande maioria não percebe os danos incalculáveis de um academicismo real e de uma meritocracia ilusória.",meritocracia; concursos públicos; gestão pública; seleção de pessoas; academicismo,ok_completo,articlemeta_isis[T] | articlemeta_isis[R] | articlemeta_isis[K],http://articlemeta.scielo.org/api/v1/article?code=S0034-76122022000600694&collection=scl&format=json
